DATE,PROJECT_ID,PROJECT_TYPE,ABC,NUM_BIDS,WINNER_NAME,CONTRACT_PRICE,DURATION
8/19/2022,4724,Goods,1013622023.00,1,Hayakawa ,1013615595.00,11
8/20/2022,1309,Goods,1946624664.00,5,Pochita,1946621994.00,4
8/20/2022,1762,Goods,585661535.00,6,Denji,585664678.00,11
8/20/2022,2267,Infrastructure Projects,1674738481.00,4,Denji,1674736209.00,27
8/20/2022,2362,Goods,340844325.00,9,Hayakawa ,340843888.00,8
8/20/2022,4167,Consulting Services,1056061868.00,1,Power,1056059829.00,7
8/20/2022,4939,Infrastructure Projects,1921510012.00,5,Hayakawa ,1921507961.00,22
8/21/2022,420,Consulting Services,12506964.00,9,Power,12513393.00,12
8/21/2022,1155,Infrastructure Projects,1230678593.00,3,Denji,1230670606.00,15
8/21/2022,1556,Consulting Services,350282304.00,5,Mikata,350288736.00,4
8/21/2022,4235,Infrastructure Projects,1191540261.00,3,Hayakawa ,1191539470.00,25
8/21/2022,4965,Consulting Services,587410723.00,5,Reze,587412785.00,8
8/22/2022,1416,Goods,360711068.00,10,Pochita,360708391.00,8
8/22/2022,3121,Goods,1886184372.00,4,Hayakawa ,1886182464.00,4
8/22/2022,3847,Consulting Services,1176791745.00,2,Makima,1176796362.00,10
8/22/2022,4771,Goods,742960415.00,1,Hayakawa ,742955601.00,5
8/23/2022,310,Consulting Services,1021396599.00,2,Hayakawa ,1021405376.00,12
8/23/2022,1115,Goods,366829654.00,7,Reze,366824327.00,3
8/23/2022,1216,Consulting Services,1765571111.00,6,Reze,1765575993.00,11
8/23/2022,1342,Consulting Services,307756961.00,4,Power,307760510.00,7
8/23/2022,1907,Goods,1235390777.00,10,Reze,1235385781.00,12
8/23/2022,2033,Infrastructure Projects,1428351329.00,3,Denji,1428344492.00,35
8/23/2022,2856,Infrastructure Projects,1337638328.00,10,Denji,1337634010.00,32
8/23/2022,4892,Infrastructure Projects,1446126350.00,1,Mikata,1446119386.00,24
8/24/2022,2043,Infrastructure Projects,683456368.00,5,Makima,683456448.00,18
8/24/2022,4064,Consulting Services,1429706994.00,1,Nayuta,1429697346.00,4
8/25/2022,496,Goods,756195984.00,9,Hayakawa ,756192733.00,10
8/25/2022,1822,Goods,460695178.00,1,Makima,460690693.00,9
8/25/2022,2348,Consulting Services,1723094224.00,1,Fami,1723088307.00,9
8/25/2022,2868,Consulting Services,957589350.00,10,Pochita,957591794.00,7
8/25/2022,4468,Consulting Services,1326582296.00,3,Denji,1326574306.00,3
8/26/2022,563,Infrastructure Projects,1062352407.00,8,Power,1062356075.00,12
8/26/2022,2716,Consulting Services,1079193953.00,6,Pochita,1079201505.00,5
8/26/2022,3189,Infrastructure Projects,982258728.00,9,Denji,982263668.00,13
8/26/2022,3782,Goods,1195098823.00,1,Pochita,1195092283.00,8
8/27/2022,1183,Infrastructure Projects,1067732318.00,5,Makima,1067726087.00,31
8/27/2022,1666,Goods,981597270.00,9,Mikata,981594284.00,11
8/27/2022,4551,Goods,1034100812.00,3,Power,1034090937.00,9
8/28/2022,243,Consulting Services,1960181089.00,8,Makima,1960182273.00,5
8/28/2022,1798,Goods,1559254582.00,5,Pochita,1559254547.00,5
8/28/2022,1923,Goods,643951971.00,4,Reze,643943026.00,6
8/28/2022,2038,Consulting Services,1875043759.00,5,Reze,1875039599.00,3
8/28/2022,2284,Consulting Services,584376976.00,9,Power,584386786.00,12
8/28/2022,3125,Infrastructure Projects,384924486.00,7,Mikata,384916424.00,25
8/28/2022,4305,Goods,582249451.00,3,Makima,582246083.00,6
8/28/2022,4632,Consulting Services,695491155.00,2,Himeno,695492661.00,3
8/29/2022,2522,Goods,1298142025.00,1,Reze,1298138704.00,7
8/29/2022,3356,Infrastructure Projects,594793029.00,1,Mikata,594797410.00,20
8/30/2022,302,Goods,415415036.00,7,Fami,415412481.00,5
8/30/2022,3193,Goods,559332784.00,5,Pochita,559342060.00,7
8/31/2022,488,Infrastructure Projects,1427611841.00,2,Fami,1427613002.00,19
8/31/2022,859,Infrastructure Projects,255338468.00,2,Denji,255333652.00,23
8/31/2022,1709,Goods,404909888.00,3,Fami,404906439.00,9
8/31/2022,2457,Infrastructure Projects,21990886.00,4,Mikata,21986531.00,16
8/31/2022,2918,Infrastructure Projects,1725490312.00,10,Denji,1725487106.00,36
8/31/2022,3002,Infrastructure Projects,905507909.00,4,Mikata,905509751.00,25
8/31/2022,3088,Consulting Services,896938973.00,5,Makima,896935514.00,5
8/31/2022,3218,Infrastructure Projects,1299894081.00,2,Makima,1299899884.00,26
8/31/2022,4652,Infrastructure Projects,736095215.00,1,Mikata,736102031.00,30
9/1/2022,1041,Infrastructure Projects,1408772938.00,4,Hayakawa ,1408765251.00,14
9/1/2022,2822,Consulting Services,1207168040.00,9,Reze,1207171713.00,12
9/1/2022,3679,Consulting Services,1968770007.00,1,Hayakawa ,1968767633.00,12
9/1/2022,4009,Infrastructure Projects,1022921129.00,1,Mikata,1022925831.00,14
9/2/2022,81,Goods,976339910.00,8,Hayakawa ,976341116.00,3
9/2/2022,3256,Infrastructure Projects,1020570749.00,2,Mikata,1020571439.00,20
9/2/2022,3896,Infrastructure Projects,553380817.00,3,Mikata,553376653.00,19
9/3/2022,264,Consulting Services,1622711512.00,3,Reze,1622707024.00,11
9/3/2022,571,Goods,445752914.00,4,Himeno,445758155.00,4
9/3/2022,838,Consulting Services,276050099.00,7,Denji,276052623.00,9
9/3/2022,1909,Infrastructure Projects,1202375078.00,4,Mikata,1202383445.00,26
9/3/2022,2548,Goods,658143004.00,9,Fami,658133767.00,8
9/3/2022,4301,Goods,541485616.00,2,Himeno,541475792.00,11
9/4/2022,203,Goods,1682110600.00,9,Makima,1682115997.00,3
9/4/2022,1584,Consulting Services,1040037145.00,7,Himeno,1040036952.00,8
9/4/2022,2904,Infrastructure Projects,1434757992.00,4,Mikata,1434756820.00,31
9/5/2022,759,Infrastructure Projects,1121373894.00,3,Makima,1121381065.00,32
9/5/2022,1230,Infrastructure Projects,739686618.00,4,Makima,739681248.00,30
9/5/2022,2650,Infrastructure Projects,1221409544.00,7,Makima,1221414806.00,26
9/5/2022,3334,Consulting Services,476018463.00,4,Fami,476010345.00,9
9/5/2022,4455,Goods,611819080.00,1,Denji,611828994.00,6
9/5/2022,4713,Goods,1122150819.00,3,Hayakawa ,1122154784.00,4
9/6/2022,1920,Goods,1442380385.00,8,Reze,1442385180.00,8
9/6/2022,2578,Consulting Services,1433338126.00,3,Nayuta,1433344061.00,10
9/6/2022,3333,Infrastructure Projects,55007205.00,5,Denji,55005347.00,13
9/6/2022,4134,Infrastructure Projects,1030170131.00,1,Denji,1030172671.00,36
9/7/2022,1257,Consulting Services,1308803545.00,6,Hayakawa ,1308794070.00,6
9/7/2022,2342,Consulting Services,1177707206.00,3,Pochita,1177711752.00,5
9/8/2022,3496,Goods,1887771547.00,2,Power,1887770247.00,4
9/8/2022,4013,Consulting Services,331336784.00,2,Denji,331328228.00,9
9/8/2022,4220,Infrastructure Projects,1070963801.00,3,Nayuta,1070968667.00,36
9/8/2022,4613,Infrastructure Projects,628976843.00,3,Power,628980840.00,24
9/9/2022,126,Consulting Services,1321295081.00,6,Nayuta,1321299756.00,9
9/9/2022,1271,Consulting Services,123698176.00,8,Denji,123705196.00,8
9/9/2022,3012,Goods,1306537710.00,1,Reze,1306545066.00,5
9/10/2022,769,Consulting Services,817599031.00,9,Makima,817597833.00,8
9/10/2022,3155,Infrastructure Projects,259157189.00,6,Denji,259156711.00,19
9/10/2022,3439,Infrastructure Projects,991968922.00,1,Makima,991977611.00,27
9/11/2022,3131,Consulting Services,1492507796.00,6,Denji,1492499421.00,6
9/11/2022,3435,Goods,830398349.00,2,Denji,830406242.00,11
9/12/2022,3831,Consulting Services,10705085.00,2,Hayakawa ,10699604.00,5
9/13/2022,124,Consulting Services,433547801.00,2,Reze,433544760.00,9
9/13/2022,2577,Consulting Services,1479217916.00,1,Pochita,1479212144.00,9
9/13/2022,3299,Goods,587074172.00,10,Hayakawa ,587065913.00,8
9/13/2022,3770,Goods,989085990.00,1,Power,989094738.00,9
9/13/2022,3788,Consulting Services,558088944.00,3,Mikata,558079730.00,7
9/13/2022,4098,Infrastructure Projects,502129586.00,2,Denji,502132361.00,31
9/14/2022,4658,Goods,668805090.00,1,Pochita,668805961.00,3
9/15/2022,434,Goods,1467209452.00,8,Fami,1467205488.00,8
9/15/2022,2315,Goods,810782324.00,9,Fami,810781550.00,10
9/15/2022,4389,Infrastructure Projects,1017146902.00,1,Makima,1017155040.00,29
9/16/2022,1414,Goods,1528652358.00,9,Hayakawa ,1528656327.00,8
9/17/2022,2608,Infrastructure Projects,434807702.00,6,Makima,434813187.00,34
9/17/2022,4171,Goods,912880277.00,2,Makima,912885288.00,8
9/18/2022,1077,Goods,1077638624.00,4,Reze,1077646320.00,4
9/18/2022,1531,Infrastructure Projects,714598448.00,10,Denji,714589022.00,36
9/18/2022,2731,Infrastructure Projects,1045389121.00,9,Mikata,1045380558.00,13
9/18/2022,3740,Infrastructure Projects,164974114.00,1,Denji,164966511.00,33
9/18/2022,4820,Consulting Services,1315728689.00,2,Hayakawa ,1315733083.00,10
9/19/2022,2487,Infrastructure Projects,677630200.00,9,Denji,677620891.00,14
9/19/2022,2597,Goods,121260034.00,4,Makima,121260954.00,10
9/20/2022,1036,Goods,625678639.00,5,Mikata,625671829.00,3
9/20/2022,3687,Infrastructure Projects,1257739076.00,3,Makima,1257743708.00,29
9/20/2022,3899,Goods,1333644999.00,1,Denji,1333637471.00,6
9/21/2022,123,Goods,1218224088.00,2,Reze,1218224357.00,9
9/21/2022,193,Infrastructure Projects,432878052.00,10,Nayuta,432875036.00,19
9/21/2022,2039,Infrastructure Projects,1427545938.00,3,Makima,1427553025.00,22
9/22/2022,1191,Goods,1638412775.00,10,Mikata,1638407297.00,7
9/22/2022,2358,Goods,1193749865.00,5,Makima,1193755305.00,4
9/22/2022,3258,Consulting Services,896949730.00,10,Fami,896942135.00,7
9/22/2022,4254,Infrastructure Projects,1231662902.00,1,Makima,1231671555.00,21
9/23/2022,1825,Consulting Services,1853793320.00,4,Fami,1853800820.00,3
9/23/2022,3567,Infrastructure Projects,616596732.00,1,Denji,616587989.00,25
9/24/2022,544,Consulting Services,141173295.00,2,Pochita,141182329.00,12
9/24/2022,579,Infrastructure Projects,462904153.00,1,Makima,462895175.00,35
9/24/2022,1862,Goods,779122009.00,7,Hayakawa ,779128982.00,5
9/24/2022,3223,Infrastructure Projects,577196217.00,10,Denji,577199470.00,30
9/24/2022,3656,Infrastructure Projects,753726278.00,3,Mikata,753730457.00,25
9/25/2022,151,Goods,1165565798.00,7,Reze,1165564821.00,6
9/25/2022,1377,Infrastructure Projects,702486606.00,10,Denji,702492024.00,32
9/25/2022,2283,Infrastructure Projects,1925070107.00,6,Makima,1925077910.00,30
9/25/2022,2915,Goods,334449290.00,1,Nayuta,334445108.00,10
9/25/2022,4165,Goods,572705414.00,2,Hayakawa ,572698671.00,10
9/25/2022,4765,Goods,361906213.00,2,Pochita,361914945.00,9
9/26/2022,366,Consulting Services,1754551927.00,7,Hayakawa ,1754542606.00,8
9/26/2022,646,Infrastructure Projects,678594388.00,5,Nayuta,678592861.00,35
9/26/2022,1270,Consulting Services,43815737.00,1,Pochita,43815929.00,6
9/26/2022,1295,Infrastructure Projects,583290205.00,10,Denji,583290968.00,35
9/26/2022,2032,Goods,966331944.00,10,Hayakawa ,966330785.00,4
9/26/2022,2405,Infrastructure Projects,625889898.00,5,Denji,625885097.00,27
9/26/2022,4700,Infrastructure Projects,1787503994.00,1,Himeno,1787506798.00,36
9/27/2022,423,Infrastructure Projects,1610968946.00,5,Mikata,1610969282.00,36
9/27/2022,2792,Consulting Services,191818220.00,2,Power,191808865.00,8
9/27/2022,4294,Consulting Services,968523736.00,2,Fami,968523466.00,3
9/28/2022,251,Goods,1059247764.00,3,Fami,1059240583.00,9
9/28/2022,417,Infrastructure Projects,277599904.00,5,Hayakawa ,277608486.00,17
9/28/2022,1098,Infrastructure Projects,1601341999.00,9,Pochita,1601342003.00,13
9/28/2022,4210,Consulting Services,206462225.00,1,Hayakawa ,206457522.00,3
9/29/2022,648,Infrastructure Projects,53747426.00,7,Hayakawa ,53739990.00,28
9/29/2022,2961,Consulting Services,35809265.00,5,Denji,35807820.00,8
9/29/2022,3361,Consulting Services,283829979.00,2,Pochita,283832800.00,9
9/29/2022,3485,Goods,676381894.00,2,Himeno,676379749.00,7
9/29/2022,3753,Goods,1521926232.00,2,Hayakawa ,1521921979.00,5
9/29/2022,4666,Goods,1745538893.00,3,Reze,1745539489.00,7
9/30/2022,130,Infrastructure Projects,1033593134.00,1,Himeno,1033595089.00,32
9/30/2022,228,Goods,1572601696.00,1,Denji,1572592883.00,11
9/30/2022,375,Infrastructure Projects,1004190195.00,8,Fami,1004200030.00,17
9/30/2022,3166,Infrastructure Projects,1807735754.00,3,Mikata,1807726908.00,20
9/30/2022,3482,Consulting Services,166198227.00,1,Nayuta,166201938.00,9
9/30/2022,4015,Infrastructure Projects,94947247.00,3,Mikata,94950495.00,30
10/1/2022,186,Infrastructure Projects,1085154127.00,2,Nayuta,1085153609.00,13
10/1/2022,1469,Consulting Services,689126825.00,10,Mikata,689124752.00,10
10/1/2022,2602,Infrastructure Projects,1781127276.00,5,Denji,1781125646.00,31
10/1/2022,2681,Consulting Services,1085141663.00,9,Pochita,1085135159.00,3
10/1/2022,3765,Consulting Services,499415539.00,1,Pochita,499413004.00,10
10/1/2022,4497,Infrastructure Projects,1848283497.00,3,Makima,1848282918.00,24
10/1/2022,4673,Consulting Services,1911068812.00,1,Nayuta,1911070634.00,6
10/2/2022,1630,Goods,1711406488.00,2,Himeno,1711413810.00,7
10/2/2022,2328,Infrastructure Projects,1218477224.00,2,Makima,1218469953.00,17
10/2/2022,4097,Infrastructure Projects,668470867.00,1,Mikata,668467200.00,18
10/3/2022,4300,Infrastructure Projects,618971762.00,2,Mikata,618981020.00,25
10/3/2022,4321,Goods,1589922310.00,1,Himeno,1589923848.00,8
10/3/2022,4689,Infrastructure Projects,1520373968.00,3,Fami,1520377353.00,19
10/4/2022,1215,Goods,1474709199.00,8,Nayuta,1474707768.00,3
10/4/2022,2085,Consulting Services,146263750.00,5,Makima,146265371.00,8
10/4/2022,2857,Consulting Services,1482682052.00,10,Fami,1482680429.00,10
10/4/2022,2912,Infrastructure Projects,392098166.00,1,Mikata,392090664.00,31
10/4/2022,4384,Goods,1766203130.00,2,Reze,1766199651.00,10
10/5/2022,268,Infrastructure Projects,780139880.00,8,Makima,780133432.00,13
10/5/2022,480,Goods,1313447323.00,4,Nayuta,1313448743.00,4
10/5/2022,552,Goods,1995003056.00,1,Nayuta,1995008547.00,5
10/5/2022,1403,Goods,714421154.00,1,Nayuta,714421244.00,11
10/5/2022,1536,Consulting Services,1417728819.00,3,Makima,1417731007.00,10
10/5/2022,2261,Infrastructure Projects,1122977086.00,2,Makima,1122969465.00,17
10/5/2022,3212,Goods,200355734.00,5,Power,200346492.00,8
10/6/2022,120,Infrastructure Projects,1907432404.00,3,Pochita,1907440052.00,15
10/6/2022,2001,Infrastructure Projects,728679397.00,8,Makima,728671660.00,16
10/6/2022,2086,Goods,578095994.00,3,Fami,578094837.00,6
10/6/2022,2930,Infrastructure Projects,233570089.00,2,Makima,233576067.00,31
10/6/2022,3955,Goods,1751563571.00,2,Fami,1751562229.00,8
10/7/2022,1864,Goods,1906064217.00,6,Mikata,1906067188.00,7
10/8/2022,494,Goods,634995423.00,9,Denji,634986847.00,4
10/8/2022,650,Consulting Services,1124890404.00,3,Hayakawa ,1124892309.00,3
10/8/2022,1327,Goods,1326678631.00,1,Nayuta,1326672784.00,12
10/8/2022,2307,Consulting Services,95887030.00,7,Reze,95894993.00,8
10/8/2022,3866,Consulting Services,76308863.00,3,Reze,76318668.00,4
10/9/2022,961,Infrastructure Projects,1480229963.00,7,Makima,1480235066.00,31
10/10/2022,940,Infrastructure Projects,1994038317.00,2,Mikata,1994047677.00,12
10/10/2022,960,Consulting Services,292051692.00,10,Power,292057354.00,6
10/10/2022,1861,Infrastructure Projects,465555309.00,3,Makima,465554916.00,26
10/10/2022,2887,Goods,1774609386.00,7,Fami,1774613948.00,4
10/11/2022,133,Infrastructure Projects,1014754293.00,8,Himeno,1014750694.00,36
10/11/2022,621,Infrastructure Projects,257217353.00,5,Makima,257221091.00,25
10/11/2022,2282,Goods,761988569.00,5,Makima,761983914.00,3
10/11/2022,2764,Consulting Services,202204510.00,7,Power,202208270.00,10
10/12/2022,2861,Infrastructure Projects,784709851.00,3,Mikata,784711049.00,23
10/12/2022,3834,Consulting Services,1041598577.00,3,Nayuta,1041603561.00,12
10/13/2022,2675,Goods,1343377938.00,6,Reze,1343373540.00,10
10/13/2022,2955,Consulting Services,360879042.00,6,Hayakawa ,360873004.00,7
10/13/2022,3153,Consulting Services,1535952052.00,3,Pochita,1535946749.00,7
10/13/2022,3207,Infrastructure Projects,1383173684.00,1,Denji,1383179664.00,22
10/13/2022,3409,Goods,1317572611.00,5,Pochita,1317571735.00,5
10/13/2022,4921,Consulting Services,1360798846.00,3,Makima,1360803672.00,12
10/14/2022,520,Consulting Services,1344015286.00,1,Fami,1344023542.00,5
10/14/2022,2581,Goods,79081541.00,7,Power,79090382.00,3
10/14/2022,4303,Infrastructure Projects,312550298.00,3,Power,312548428.00,21
10/14/2022,4665,Goods,205756185.00,1,Denji,205747090.00,4
10/15/2022,73,Consulting Services,1137117681.00,9,Makima,1137118949.00,5
10/15/2022,749,Infrastructure Projects,1957274905.00,8,Reze,1957272495.00,22
10/15/2022,900,Goods,724658760.00,2,Fami,724654317.00,5
10/15/2022,906,Consulting Services,1727018069.00,10,Mikata,1727027629.00,6
10/15/2022,4540,Goods,1785609644.00,1,Himeno,1785609764.00,7
10/16/2022,176,Infrastructure Projects,1440516989.00,6,Mikata,1440520714.00,27
10/16/2022,802,Goods,272330198.00,4,Power,272325614.00,10
10/16/2022,1312,Consulting Services,1789210224.00,9,Makima,1789200680.00,10
10/16/2022,1921,Goods,733799294.00,3,Nayuta,733795408.00,5
10/16/2022,2329,Goods,958437350.00,10,Himeno,958432679.00,7
10/16/2022,2384,Consulting Services,30304141.00,4,Makima,30300228.00,7
10/16/2022,2845,Goods,454904858.00,1,Himeno,454898941.00,11
10/16/2022,3098,Consulting Services,409347836.00,10,Denji,409341132.00,3
10/16/2022,4350,Infrastructure Projects,1740200424.00,3,Denji,1740205752.00,17
10/17/2022,398,Goods,555879925.00,3,Makima,555870347.00,6
10/17/2022,667,Goods,112466436.00,2,Power,112462297.00,6
10/17/2022,1368,Infrastructure Projects,1145837679.00,8,Denji,1145841420.00,33
10/17/2022,2171,Infrastructure Projects,796949894.00,9,Denji,796942366.00,33
10/17/2022,3302,Infrastructure Projects,759738569.00,9,Denji,759728702.00,35
10/17/2022,3755,Goods,1220686441.00,1,Makima,1220682164.00,3
10/17/2022,4024,Goods,59835448.00,3,Pochita,59843757.00,3
10/17/2022,4241,Infrastructure Projects,1165105748.00,2,Himeno,1165114484.00,20
10/18/2022,7,Consulting Services,1271790768.00,5,Pochita,1271794889.00,5
10/18/2022,657,Goods,1467400855.00,1,Nayuta,1467407845.00,5
10/18/2022,1097,Goods,28302946.00,5,Nayuta,28303330.00,12
10/18/2022,1671,Goods,586536784.00,10,Himeno,586531922.00,5
10/18/2022,2137,Consulting Services,1814588239.00,10,Himeno,1814586787.00,4
10/18/2022,2659,Goods,1071350582.00,9,Power,1071359474.00,3
10/18/2022,2723,Consulting Services,1495953397.00,10,Makima,1495958211.00,11
10/19/2022,962,Consulting Services,220805644.00,6,Fami,220810097.00,3
10/19/2022,990,Goods,325127432.00,2,Reze,325130118.00,11
10/19/2022,995,Goods,1249712155.00,8,Himeno,1249719590.00,12
10/19/2022,1735,Consulting Services,1491353278.00,4,Nayuta,1491349545.00,8
10/19/2022,2147,Consulting Services,813938580.00,6,Makima,813943894.00,12
10/19/2022,2440,Goods,1646935510.00,9,Denji,1646938382.00,7
10/19/2022,2614,Goods,585879623.00,5,Power,585884591.00,10
10/19/2022,3036,Goods,393158511.00,7,Reze,393153569.00,11
10/19/2022,3095,Infrastructure Projects,490783107.00,10,Denji,490785406.00,26
10/19/2022,4185,Infrastructure Projects,430149236.00,2,Pochita,430153465.00,23
10/19/2022,4793,Consulting Services,215069900.00,3,Himeno,215067108.00,6
10/19/2022,4852,Consulting Services,895278893.00,3,Hayakawa ,895273581.00,6
10/20/2022,94,Infrastructure Projects,680730174.00,10,Mikata,680735843.00,22
10/20/2022,99,Goods,1707310944.00,6,Makima,1707319147.00,11
10/20/2022,645,Consulting Services,930013843.00,10,Himeno,930008266.00,12
10/20/2022,2899,Infrastructure Projects,862315014.00,8,Makima,862309257.00,14
10/20/2022,3902,Goods,1482405026.00,3,Mikata,1482412563.00,11
10/21/2022,387,Goods,1882729958.00,6,Hayakawa ,1882730336.00,9
10/21/2022,791,Consulting Services,1646452858.00,4,Reze,1646462368.00,12
10/21/2022,1000,Goods,166647038.00,6,Power,166638094.00,10
10/21/2022,1586,Goods,789981672.00,5,Power,789990831.00,3
10/21/2022,3571,Infrastructure Projects,1432013220.00,2,Makima,1432018842.00,24
10/21/2022,4726,Consulting Services,1989565477.00,3,Makima,1989572056.00,4
10/22/2022,121,Goods,1855767795.00,4,Fami,1855758659.00,9
10/22/2022,265,Goods,1746091670.00,2,Mikata,1746092383.00,4
10/22/2022,681,Goods,1521012738.00,4,Denji,1521021854.00,6
10/22/2022,1680,Infrastructure Projects,1476249924.00,10,Mikata,1476253910.00,14
10/22/2022,2866,Consulting Services,26695733.00,7,Mikata,26695290.00,3
10/22/2022,3352,Goods,171631299.00,3,Makima,171632037.00,5
10/22/2022,3611,Infrastructure Projects,242338945.00,1,Mikata,242343592.00,26
10/22/2022,4379,Goods,1937405108.00,2,Power,1937406474.00,3
10/22/2022,4996,Infrastructure Projects,1831170983.00,4,Denji,1831161721.00,17
10/23/2022,185,Infrastructure Projects,471676418.00,8,Pochita,471675369.00,16
10/23/2022,1234,Infrastructure Projects,1223098463.00,6,Makima,1223089600.00,18
10/23/2022,2656,Infrastructure Projects,504441217.00,4,Denji,504438914.00,19
10/23/2022,3350,Goods,499710176.00,2,Pochita,499719243.00,12
10/23/2022,4518,Goods,1949764655.00,1,Denji,1949774061.00,12
10/23/2022,4731,Infrastructure Projects,1508056236.00,2,Hayakawa ,1508060976.00,25
10/23/2022,4922,Consulting Services,1317918846.00,2,Pochita,1317910081.00,8
10/24/2022,2304,Infrastructure Projects,1079941476.00,1,Makima,1079946270.00,35
10/25/2022,2127,Consulting Services,570625771.00,1,Hayakawa ,570617115.00,7
10/25/2022,2298,Goods,1289135524.00,5,Makima,1289144711.00,5
10/25/2022,3639,Infrastructure Projects,1839662617.00,1,Denji,1839661253.00,19
10/25/2022,4527,Consulting Services,211680732.00,3,Mikata,211688364.00,6
10/26/2022,3673,Consulting Services,1106255150.00,3,Power,1106260497.00,9
10/26/2022,3805,Infrastructure Projects,1531169859.00,1,Mikata,1531179245.00,12
10/26/2022,3992,Infrastructure Projects,1558666369.00,2,Mikata,1558656936.00,27
10/27/2022,283,Consulting Services,1253197846.00,4,Power,1253198083.00,12
10/27/2022,1189,Goods,537546360.00,8,Denji,537546038.00,3
10/27/2022,1494,Infrastructure Projects,1507828116.00,9,Makima,1507830558.00,19
10/27/2022,2109,Consulting Services,1029641642.00,10,Denji,1029635991.00,12
10/27/2022,2708,Goods,215780696.00,7,Reze,215771425.00,11
10/28/2022,597,Infrastructure Projects,718997422.00,6,Makima,718993085.00,13
10/28/2022,1789,Consulting Services,272477660.00,9,Reze,272474369.00,7
10/28/2022,1802,Consulting Services,746950164.00,4,Nayuta,746940425.00,7
10/28/2022,1967,Goods,1581879141.00,7,Power,1581883648.00,3
10/28/2022,2473,Infrastructure Projects,454488749.00,5,Makima,454487011.00,36
10/29/2022,2421,Goods,1268352341.00,6,Mikata,1268344449.00,9
10/30/2022,2695,Goods,1872213913.00,4,Pochita,1872212436.00,6
10/30/2022,4532,Goods,1907479582.00,3,Makima,1907477732.00,5
10/31/2022,928,Consulting Services,160402091.00,10,Hayakawa ,160407161.00,5
10/31/2022,1345,Consulting Services,456067629.00,1,Denji,456075824.00,3
10/31/2022,2455,Goods,1097245379.00,8,Mikata,1097251209.00,8
11/1/2022,2288,Goods,1204602829.00,4,Makima,1204596524.00,11
11/1/2022,2895,Consulting Services,126900378.00,4,Himeno,126895533.00,5
11/1/2022,3277,Goods,1128918013.00,3,Reze,1128921328.00,5
11/1/2022,3551,Consulting Services,1744449130.00,1,Himeno,1744452741.00,6
11/2/2022,1160,Consulting Services,1372586739.00,9,Reze,1372588265.00,9
11/2/2022,4810,Infrastructure Projects,7436923.00,3,Reze,7431737.00,12
11/2/2022,5000,Infrastructure Projects,692937096.00,3,Denji,692942894.00,21
11/3/2022,895,Infrastructure Projects,126604161.00,5,Nayuta,126595166.00,21
11/3/2022,1104,Goods,1830314491.00,3,Fami,1830305767.00,3
11/3/2022,1367,Infrastructure Projects,1622886508.00,7,Makima,1622884706.00,17
11/3/2022,3495,Goods,1842034320.00,3,Himeno,1842040761.00,6
11/4/2022,2977,Consulting Services,1441839023.00,9,Hayakawa ,1441844273.00,11
11/4/2022,4654,Consulting Services,639563302.00,1,Denji,639566735.00,4
11/5/2022,131,Consulting Services,1789478824.00,3,Fami,1789488781.00,12
11/5/2022,2285,Goods,534629003.00,4,Reze,534629761.00,12
11/5/2022,3956,Goods,825366249.00,3,Reze,825370143.00,11
11/6/2022,40,Goods,1798364732.00,7,Hayakawa ,1798367270.00,5
11/6/2022,2223,Consulting Services,730063267.00,7,Himeno,730065059.00,4
11/6/2022,3187,Consulting Services,1835522126.00,8,Hayakawa ,1835526079.00,10
11/6/2022,3646,Consulting Services,1215658871.00,1,Reze,1215661318.00,6
11/6/2022,4747,Consulting Services,1112043837.00,1,Mikata,1112039859.00,6
11/6/2022,4750,Consulting Services,541658127.00,1,Hayakawa ,541666351.00,12
11/7/2022,1356,Infrastructure Projects,1500610067.00,4,Mikata,1500618431.00,33
11/7/2022,1917,Consulting Services,1583001012.00,3,Power,1583009116.00,8
11/8/2022,4102,Consulting Services,1204182.00,1,Mikata,1212898.00,12
11/8/2022,4352,Infrastructure Projects,235923080.00,3,Power,235920493.00,17
11/9/2022,2084,Infrastructure Projects,1278902984.00,7,Makima,1278897304.00,29
11/9/2022,2121,Infrastructure Projects,646719785.00,4,Mikata,646729475.00,32
11/9/2022,2751,Infrastructure Projects,793977096.00,5,Makima,793986293.00,19
11/9/2022,3384,Consulting Services,1945294273.00,8,Makima,1945296097.00,12
11/10/2022,367,Goods,1957758431.00,5,Fami,1957762388.00,8
11/10/2022,3410,Consulting Services,961454261.00,10,Hayakawa ,961463570.00,10
11/11/2022,2423,Goods,391324114.00,8,Power,391328018.00,8
11/11/2022,4200,Consulting Services,891365968.00,3,Reze,891358010.00,9
11/12/2022,1741,Infrastructure Projects,1545935328.00,4,Denji,1545944449.00,20
11/12/2022,2715,Infrastructure Projects,864992788.00,6,Makima,864985667.00,32
11/12/2022,3136,Consulting Services,1459664640.00,8,Mikata,1459669170.00,7
11/12/2022,4740,Infrastructure Projects,1373796587.00,1,Mikata,1373791028.00,36
11/13/2022,2353,Infrastructure Projects,726156440.00,2,Denji,726149472.00,34
11/13/2022,3810,Infrastructure Projects,848835834.00,2,Mikata,848833184.00,30
11/13/2022,4934,Consulting Services,1294916467.00,5,Power,1294921882.00,5
11/14/2022,491,Infrastructure Projects,1628608150.00,5,Makima,1628615022.00,23
11/14/2022,1081,Infrastructure Projects,1738648496.00,9,Hayakawa ,1738641083.00,19
